topw	w	count	topwlen	toplett	wlett	wlastlett	diffw
фольксваген	фольсваген	5	11	ф	ф	н	1
фольксваген	вольксваген	2	11	ф	в	н	1
цитологических	цитологичесих	1	14	ц	ц	х	1
гастрофиброскопа	гастрофиброскoпа	1	16	г	г	а	1
mitsubishi	мitsubishi	1	10	m	м	i	1
mitsubishi	mitsubisнi	1	10	m	m	i	1
металлопластиковые	металопластиковые	1	18	м	м	е	1
металлопластиковые	металлопластиковое	1	18	м	м	е	1
металлопластиковые	металлопластикновые	1	18	м	м	е	1
городков	городcкой	1	8	г	г	й	0
выпускников	выпускникoв	2	11	в	в	в	1
дошкольным	дошкольнoм	2	10	д	д	м	1
transit	тransit	2	7	t	т	t	1
нервно-мышечные	нервно-мышешчные	1	15	н	н	е	1
криптографической	криптографиической	1	17	к	к	й	1
интеллектуального	инеллектуального	1	17	и	и	о	1
ультрапастеризованного	ультрапстеризованного	1	22	у	у	о	1
ультрапастеризованного	ультапастеризованного	2	22	у	у	о	1
ультрапастеризованного	ультравпастеризованного	1	22	у	у	о	1
алкогольной	алкoгольной	2	11	а	а	й	1
россельхозакадемии	россельхоакадемии	1	18	р	р	и	1
россельхозакадемии	госсельхозакадемии	2	18	р	г	и	1
совхозная	cовхозная	2	9	с	c	я	1
mondeo	mоndeo	1	6	m	m	o	1
mondeo	mondeо	1	6	m	m	о	0
mondeo	мondeo	4	6	m	м	o	1
тонер-картриджей	тонер-катриджей	5	16	т	т	й	1
тонер-картриджей	тонер-каpтриджей	1	16	т	т	й	1
тонер-картриджей	тонер-картриждей	2	16	т	т	й	1
наказам	заказаа	1	7	н	з	а	0
теплообменника	теплоoбменника	1	14	т	т	а	1
радиологического	радиологичского	1	16	р	р	о	1
электротехнической	элекротехнической	2	18	э	э	й	1
краснооктябрьского	краснооктябрського	2	18	к	к	о	1
краснооктябрьского	краснооктяборьского	2	18	к	к	о	1
газоснабжению	газoснабжению	1	13	г	г	ю	1
северо-кавказского	северо-кавказкого	1	18	с	с	о	1
сканирования	cканирования	3	12	с	c	я	1
сосновоборска	соcновоборска	2	13	с	с	а	1
кресла-коляски	кресела-коляски	1	14	к	к	и	1
цветочному	цветчному	1	10	ц	ц	у	1
цветочному	цветочнному	1	10	ц	ц	у	1
йогурт	могутт	2	6	й	м	т	1
«закупка	ззакупка	8	8	«	з	а	1
подсистем	подcистем	2	9	п	п	м	1
россельхознадзора	россельхозназдора	1	17	р	р	а	1
количественного	кoличественного	2	15	к	к	о	1
заключению	заключениt	1	10	з	з	t	0
system	systens	1	6	s	s	s	0
system	sustems	1	6	s	s	s	0
system	sistems	12	6	s	s	s	0
аварийно-техническому	аврийно-техническому	2	21	а	а	у	1
пусконаладке	пускoналадке	1	12	п	п	е	1
старое	cтарое	2	6	с	c	е	1
правила	правилa	1	7	п	п	a	0
таможне	таможн	1	7	т	т	н	0
свиней	cвиней	1	6	с	c	й	1
кресло-колясок	крело-колясок	1	14	к	к	к	1
кресло-колясок	кресело-колясок	1	14	к	к	к	1
ремонтно-реставрационные	ремонтоно-реставрационные	1	24	р	р	е	1
ремонтно-реставрационные	ремонтно-реставрациоонные	1	24	р	р	е	1
екатеринбурге	екатеринбургев	1	13	е	е	в	0
нейрохирургических	нейрохирургичеких	1	18	н	н	х	1
нейрохирургических	нейрохирургичеcких	1	18	н	н	х	1
распространение	распрoстранение	1	15	р	р	е	1
санитарно-бактериологических	санитарно-бактерологических	2	28	с	с	х	1
санитарно-бактериологических	санитаро-бактериологических	1	28	с	с	х	1
посадка	посnавка	1	7	п	п	а	1
расчет	рас­чет	2	6	р	р	т	1
эксплуатационному	эксплутационному	5	17	э	э	у	1
business	bisness	2	8	b	b	s	1
business	buisness	2	8	b	b	s	1
business	bussines	1	8	b	b	s	1
станцией	станциии	1	8	с	с	и	0
антикоагуляционных	антикогуляционных	1	18	а	а	х	1
антикоагуляционных	антикоагуляцонных	1	18	а	а	х	1
антикоагуляционных	антикоагуляционныt	2	18	а	а	t	0
гатчинского	даттинского	6	11	г	д	о	1
электронно	элетронно	1	10	э	э	о	1
электронно	электронноф	1	10	э	э	ф	0
электронно	электроннйо	1	10	э	э	о	1
комсомольской	cкомсомольское	2	13	к	c	е	0
поликлинику	поликлиникe	25	11	п	п	e	0
расчетно-кассового	расчетно-кассвого	1	18	р	р	о	1
расчетно-кассового	рассчетно-кассового	1	18	р	р	о	1
office	offis	1	6	o	o	s	0
office	offiсe	1	6	o	o	e	1
office	оffice	2	6	o	о	e	1
базарно-карабулакского	базарн-карабулакского	2	22	б	б	о	1
базарно-карабулакского	бзарно-карабулакского	2	22	б	б	о	1
базарно-карабулакского	базарно-карабулакскго	2	22	б	б	о	1
базарно-карабулакского	базарно-карабулаксого	2	22	б	б	о	1
